msno,city,bd,gender,registered_via,registration_init_time,Column1,Is_Churn,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,Column2,membership_expire_date,Column3,Time on board,is_cancel,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs,Loyalty
wyZvz3hAD7I2+AShbDL80ax70Hk0G++3q7RMlEQgOvY=,5,25,male,3,20120515,5/15/2012,0,36,30,180,180,1,20170309,3/9/2017,20170408,4/8/2017,1789,0,2,0,0,2,20,23,4708.846,5
zjw0JkDOAGTmsx2hBJhFIjQ357cnq13YbP6HmL4KF1M=,5,25,male,3,20140818,8/18/2014,0,40,30,149,149,1,20170301,3/1/2017,20170331,3/31/2017,956,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
FvICuf16NxPjfh9f2sDUtiIOMSDVjWd0HdqSvu2imHI=,5,25,male,3,20150129,1/29/2015,0,36,30,180,180,0,20170312,3/12/2017,20170414,4/14/2017,806,0,3,1,0,1,24,23,6617.109,4
IkeJPKzZP3ubdy5+0QbBuAQhPwUMc8ShQ1cFDioDk98=,5,25,male,3,20150417,4/17/2015,0,36,30,180,180,1,20170327,3/27/2017,20170426,4/26/2017,740,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
+UFr+EKMV5YQ4HlFeFThoWh1qAUU825YOzTGiTZUpP4=,5,25,male,3,20120201,2/1/2012,0,37,30,149,149,1,20170309,3/9/2017,20170408,4/8/2017,1893,0,2,2,0,1,16,21,4497.154,5
01SmmtW0g/0fGOYXg3jcVWVTJrgBwJ5mBBtuaYmdM1A=,5,25,male,3,20150316,3/16/2015,1,36,30,180,180,0,20170306,3/6/2017,20170430,4/30/2017,776,0,6,1,0,4,127,17,32216.63,4
JpMK1UASSc1uahQ4VTs7+FVi7iOWkJNA0hch0g3oQ7U=,5,25,male,3,20130420,4/20/2013,0,37,30,149,149,1,20170304,3/4/2017,20170403,4/3/2017,1444,0,0,0,0,0,6,6,1574.797,5
PuAGTdQiSEGP4KKdX+DAH7TwqTHEFDnoyRcQ8bOdu4Y=,5,25,male,3,20130727,7/27/2013,0,33,30,149,149,1,20170331,3/31/2017,20170430,4/30/2017,1373,0,1,0,1,0,37,29,9011.988,5
GBN/Us2Wc/OqIr0b+O5xl9IwiD3PGnvfKPQ+lvH6jcA=,5,25,male,3,20130424,4/24/2013,0,39,30,149,149,1,20170331,3/31/2017,20170511,5/11/2017,1478,0,0,0,0,0,8,1,1825.64,5
JqYwFB3LpAGiWQmrVto4C+XMXPiojiPkjsAOZDXkZQU=,5,25,male,3,20120824,8/24/2012,0,37,30,149,149,1,20170308,3/8/2017,20170408,4/8/2017,1688,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
l1AzQ6BjwOsl7KeHoFXfsZ/iu4q1/5Sr6b5oPpTGAAE=,5,25,male,3,20130209,2/9/2013,0,39,30,149,149,1,20170228,2/28/2017,20170408,4/8/2017,1519,0,19,2,1,3,49,62,13468.843,5
3m3orZdMPUU/tRNxTN9uH+C1BIWanMEHnAkzlQISr0A=,5,25,male,3,20130819,8/19/2013,0,39,30,149,149,1,20170331,3/31/2017,20170526,5/26/2017,1376,0,7,0,1,0,23,26,6057.413,5
tTqHo/XXx0e8cekwjNGUdeFB3NUg9kgbW75XMnDcHyQ=,5,25,male,3,20140321,3/21/2014,0,39,30,149,149,1,20170228,2/28/2017,20170417,4/17/2017,1123,0,51,5,3,3,19,78,6391.099,5
fMqwxU0f54lIMkYxc1brd6YJxmwLTWrnvNAlcHGVyvY=,5,25,male,3,20151102,11/2/2015,1,38,90,447,447,0,20170222,2/22/2017,20170608,6/8/2017,584,0,0,1,0,1,1,2,581.508,0
lWxfXyM7TDSoTCL8/PgztOmE837fsG/sPdjE93Uo5pg=,5,25,male,3,20160818,8/18/2016,0,36,30,180,180,0,20170327,3/27/2017,20170428,4/28/2017,253,0,7,0,3,1,138,108,34918.495,4
9PD8aZMNlK0Wvt+SyRk6GYGELJc+hrO9HqYQJ7ZhgZU=,5,25,male,3,20150531,5/31/2015,1,39,30,149,149,1,20170228,2/28/2017,20170419,4/19/2017,689,0,3,0,0,1,7,11,2094.86,5
GT3SzGL7Vl4/uhhardpxrQizYlRrSCALFdNpo3D0nM0=,5,25,male,3,20150904,9/4/2015,0,36,30,180,180,1,20170327,3/27/2017,20170426,4/26/2017,600,0,12,4,1,1,14,22,3954.649,5
LsHvpIg+ASVId8OMfKDLozS3OXhKu6Rdky9YoonJ/VM=,5,25,male,3,20150917,9/17/2015,0,40,30,149,149,1,20170319,3/19/2017,20170418,4/18/2017,579,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
HaieO7uvdbMRAdTUho3Bwjg/WiaLFbtrr8z4EjnMY80=,5,25,male,3,20160629,6/29/2016,0,36,30,180,180,0,20170305,3/5/2017,20170406,4/6/2017,281,0,0,0,0,0,5,5,1201.212,4
wMsw6MXJQKX/T4Uf3N2FF3gcOGxCMXetAUbEdtmwvNc=,5,25,male,3,20150425,4/25/2015,0,36,30,180,180,0,20170315,3/15/2017,20170414,4/14/2017,720,0,0,0,0,0,12,1,3895.788,4
dNEQrc5uupu1E/t3qtaniJXJhiDxSDo3JxA4fEvciEs=,5,25,male,3,20151115,11/15/2015,0,40,30,149,149,1,20170321,3/21/2017,20170421,4/21/2017,523,0,0,0,1,0,26,27,6471.258,5
EWudZdkKgDmmkqbtp3eFNfBPX61aHNnJZhwCsreaMvg=,5,25,male,3,20150115,1/15/2015,0,37,30,149,149,1,20170326,3/26/2017,20170425,4/25/2017,831,0,10,5,0,1,14,30,4531.984,5
sQuVNlpasbGTJ73f+iCXlEDSrUp0TkKJd42WOB+KwyM=,5,25,male,3,20160521,5/21/2016,0,33,30,149,149,1,20170331,3/31/2017,20170503,5/3/2017,347,0,0,0,1,2,7,6,2637.951,5
wIG8+vn8TwpfmT/3QbXXEmRvJ/3Sh+wRBxdDWDbR0WQ=,5,25,male,3,20151130,11/30/2015,0,38,30,149,149,0,20170318,3/18/2017,20170417,4/17/2017,504,0,1,1,0,4,1,7,1323.839,4
LpKoYknwJWQ2AeKx4rvErvAJ0kc6ERO4UPwT1iReyIU=,5,25,male,3,20130210,2/10/2013,0,36,30,180,180,1,20170301,3/1/2017,20170421,4/21/2017,1531,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
kSDgtgHndN8uXhiFFoOJeenzpuvYgpzbJqVRBW4wfcI=,5,25,male,3,20130317,3/17/2013,0,36,30,180,180,1,20170315,3/15/2017,20170414,4/14/2017,1489,0,2,0,0,1,28,31,7477.708,5
Jl2X62x2XMuFmeJAGU0Rya/B/L1ncXJxQgxJ0iFc2jw=,5,25,male,3,20130829,8/29/2013,0,28,30,150,150,0,20170323,3/23/2017,20170422,4/22/2017,1332,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4
6i8fnvic/weJ7oSSQA8Xsl9sHc3TxVqCSoIG2wZV+Yo=,5,25,male,3,20120919,9/19/2012,0,31,30,149,149,1,20170331,3/31/2017,20170430,4/30/2017,1684,0,13,14,7,11,32,70,11931.933,5
MfUAOJF1cu6qsPUv8uZ39abS5VwymxmCQcoH6u01slQ=,5,25,male,3,20131210,12/10/2013,0,39,30,149,149,1,20170228,2/28/2017,20170412,4/12/2017,1219,0,8,3,1,3,52,16,14415.121,5
icVphke5MoPtjPF5l9LCQcYGRdqJwrvYbvqSlPXrFqE=,5,25,male,3,20120521,5/21/2012,0,31,30,149,149,1,20170228,2/28/2017,20170405,4/5/2017,1780,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
7kE6w6xvoMnuup0nvNbe2kRDm20jKd9o+0b22LjTcfU=,5,25,male,3,20150117,1/17/2015,0,36,30,180,180,1,20170324,3/24/2017,20170423,4/23/2017,827,0,8,1,0,0,15,22,3297.993,5
AWiJQdaCnELkOy6FSZUqANqDM1yvmDzO9h5Uqd9wzpk=,5,25,male,3,20150706,7/6/2015,0,38,30,149,149,0,20170316,3/16/2017,20170415,4/15/2017,649,0,6,0,0,0,24,25,6152.996,4
IyVXsI1vsBvQGQXKDaSWoVRNLvEpZVE6qPBgFV6ymFQ=,5,25,male,3,20141113,11/13/2014,0,37,30,149,149,1,20170321,3/21/2017,20170420,4/20/2017,889,0,1,0,0,1,5,6,1368.72,5
rt+LvAZd0O7kI/5c8k8iAb8yuXw39RweEXP+r6qQb90=,5,25,male,3,20121105,11/5/2012,0,36,30,180,180,1,20170303,3/3/2017,20170402,4/2/2017,1609,0,0,0,0,0,3,3,797.334,5
1Q3xcFZc9ZAdIuALyDRBjumNoWnmIyNPjyDe8hDOVyI=,5,25,male,3,20120808,8/8/2012,1,39,30,149,149,1,20170228,2/28/2017,20170416,4/16/2017,1712,0,14,5,1,1,34,23,9206.695,5
ngFOKmCG/viIuwGAh7GEuPw8/4ICZNGEacjGCCH9dfk=,5,25,male,3,20150619,6/19/2015,1,38,195,894,894,0,20170310,3/10/2017,20170921,9/21/2017,825,0,5,2,2,2,149,110,34996.198,0
VrrGLyNCUdQvugY9elhf8tb9+mIyq0AdtbSg+GmFTLo=,5,25,male,3,20150212,2/12/2015,1,36,30,180,180,0,20170311,3/11/2017,20170414,4/14/2017,792,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4
wXWIjBhq2b2VLxmgwPpK67kDZ9sZG9JzKWG4lUmdH6Q=,5,25,male,3,20111227,12/27/2011,0,37,30,149,149,1,20170318,3/18/2017,20170418,4/18/2017,1939,0,2,0,0,1,21,24,5032.383,5
V98ipzO8XEhhMs03aX0bbSLITTfdhsR11D/hKaaCMfQ=,5,25,male,3,20120701,7/1/2012,1,32,180,536,536,0,20170306,3/6/2017,20170902,9/2/2017,1889,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0
KcWrm30CsembVqRi8gyK6Fipl61QdBu4X2GH82KII7E=,5,25,male,3,20160731,7/31/2016,0,36,30,180,180,1,20170325,3/25/2017,20170424,4/24/2017,267,0,0,0,0,0,9,9,1871.722,5
6eEFaHpNw1JndMwZraPKL2L8vP0dngmCQw3A90eJ2w8=,5,25,male,3,20120206,2/6/2012,0,40,30,149,149,1,20170324,3/24/2017,20170423,4/23/2017,1903,0,0,0,0,0,6,6,1585.078,5
iDPVFzYS9o/xCbzZc2fpLDUXWHMIRVd4CzJ2Xg4elKg=,5,25,male,3,20150430,4/30/2015,0,36,30,180,180,0,20170330,3/30/2017,20170429,4/29/2017,730,0,1,1,1,1,6,10,1845.714,4
Ny015HySA0IZHfQX8sL4YJs7wumj+EaXVHgePgR3l1o=,5,25,male,3,20130828,8/28/2013,0,36,30,180,180,1,20170320,3/20/2017,20170419,4/19/2017,1330,0,5,4,4,4,25,37,7956.234,5
AVttQ5wPGWiOkAdwlVaIO3aqnf02ymizHc8DkepcbCc=,5,25,male,3,20161127,11/27/2016,1,36,30,180,180,1,20170329,3/29/2017,20170503,5/3/2017,157,0,6,1,1,3,71,61,18864.756,5
RD8qDuVcAWuTMNqHVbp4N4d+uZ4KahBN7nMoMNoTWuI=,5,25,male,3,20161223,12/23/2016,0,30,30,129,129,1,20170317,3/17/2017,20170420,4/20/2017,118,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
m+IRtkgtbv2T7wo1lRjSKFHBSg5U93ICo9rNyhIhlns=,5,25,male,3,20161015,10/15/2016,0,36,30,180,180,0,20170325,3/25/2017,20170424,4/24/2017,191,0,1,0,0,1,11,13,2638.262,4
YcSZyVvz0lluJMlfL35QpbgjjoHXuqgCHmURYRfwhDQ=,5,25,male,3,20170127,1/27/2017,0,36,30,180,180,1,20170327,3/27/2017,20170429,4/29/2017,92,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
edavEX1M5IB97JmjGVAWrw9qsKRY6WxiyjHYKlFLCEM=,5,25,male,3,20161230,12/30/2016,0,40,30,149,149,1,20170327,3/27/2017,20170426,4/26/2017,117,0,10,3,1,1,22,35,5512.602,5
iZPLBbwPeZTtXtOuAPEoZppkpo9eaWfZK+HQekcFPr0=,5,25,male,3,20120316,3/16/2012,1,38,195,894,894,0,20170322,3/22/2017,20171003,10/3/2017,2027,0,8,6,1,3,32,37,9207.98,0
Q6DLclBfDzUvt+X1k0cPfG535tGmso4e1TDtU90QJWk=,5,25,male,3,20130606,6/6/2013,0,37,30,149,149,1,20170301,3/1/2017,20170331,3/31/2017,1394,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
mEWQ5YkYeTNYZ7RA2YU1PduiaOVrjwmmc4KozMTmZF0=,5,25,male,3,20161217,12/17/2016,0,36,30,180,180,1,20170322,3/22/2017,20170421,4/21/2017,125,0,25,2,0,2,32,56,8965.219,5
mvdl1kcRliV7dtQYYYCo2BzVdL5gj/pCKsbz56uL3rs=,5,25,male,3,20150411,4/11/2015,0,39,30,149,149,1,20170331,3/31/2017,20170502,5/2/2017,752,0,0,1,1,0,27,27,6452.468,5
y9yDDA527EJuxZsUGUHSHiZUVLD3S4AH99ivlwbd55E=,5,25,male,3,20150410,4/10/2015,0,36,30,180,180,1,20170322,3/22/2017,20170421,4/21/2017,742,0,2,0,1,1,71,70,17801.253,5
0kJ8G9FHxyzY4G/vIJZLT2qCScb6iTl5ibtiAfEbNDg=,5,25,male,3,20150418,4/18/2015,0,37,30,149,149,1,20170301,3/1/2017,20170331,3/31/2017,713,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
Wdco6aAm09GTouJAm3PMXuSu2vLq5gIZwC9w2s11bWQ=,5,25,male,3,20170121,1/21/2017,0,29,30,180,180,1,20170328,3/28/2017,20170428,4/28/2017,97,0,0,0,0,0,14,14,3833,5
cCORD6iUOQtqs4RzkHjJSdK68FfJndgqNuP+BqTp66c=,5,25,male,3,20120116,1/16/2012,0,36,30,180,180,1,20170318,3/18/2017,20170417,4/17/2017,1918,0,0,0,0,0,4,4,1075,5
tjkpEAaa+e5WymXXGVoYhF9pD/Z6RCptmd3xJm97Gfs=,5,25,male,3,20170205,2/5/2017,0,36,30,180,180,1,20170310,3/10/2017,20170409,4/9/2017,63,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
b4PAM5/ZPnXC78OdpgSozlaSdOgVyMGmtEEdAktS21Q=,5,25,male,3,20160701,7/1/2016,0,36,30,180,180,1,20170317,3/17/2017,20170416,4/16/2017,289,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
H6hs7Gx0exT1EFQGSx9GBoc06hd++AT2yc23J9pJC04=,5,25,male,3,20130113,1/13/2013,0,37,30,149,149,1,20170313,3/13/2017,20170412,4/12/2017,1550,0,1,0,0,0,3,4,873.676,5
FS9Ucekqc6aUgB14D36NkWrbPh0VfSAvx0jENTC0vN0=,5,25,male,3,20121018,10/18/2012,0,33,30,149,149,1,20170331,3/31/2017,20170430,4/30/2017,1655,0,7,3,2,0,49,49,12775.871,5
uDUD6ZCCKDaokMgjLTrMxVLVxlHlLoHawmW2PWNKqeE=,5,25,male,3,20131110,11/10/2013,0,37,30,149,149,1,20170327,3/27/2017,20170426,4/26/2017,1263,0,2,1,0,0,13,16,3181.429,5
Ah/ZQb/WQQLRj+XpAtt9qobwHcKPH/oZB+54N5nDjDo=,5,25,male,3,20120113,1/13/2012,0,37,30,149,149,1,20170324,3/24/2017,20170423,4/23/2017,1927,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
1pMAb8uKlKadUolJCPMmkJiL0nykFtbr2eXT1Q1AbJI=,5,25,male,3,20160730,7/30/2016,0,37,30,149,149,1,20170311,3/11/2017,20170417,4/17/2017,261,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
hohen0ay6WfY2xhfIBk1VjX6tjMqCOvzCGOG59exX/Y=,5,25,male,3,20150404,4/4/2015,0,40,30,149,149,1,20170313,3/13/2017,20170412,4/12/2017,739,0,2,1,0,1,28,30,7325.039,5
Bi1OknHwfwKy+wERjJPldaU8tzeMzYtlF7ZX9jFWyhc=,5,25,male,3,20161212,12/12/2016,0,36,30,180,180,1,20170313,3/13/2017,20170414,4/14/2017,123,0,0,0,0,0,37,32,9175.425,5
BFRvctrnqwjhJHtnbh8ly/2f/8b33MIFBn6CLFsjiLA=,5,25,male,3,20130820,8/20/2013,0,39,30,149,149,1,20170331,3/31/2017,20170527,5/27/2017,1376,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
9JjVszYetGaWbbpG/GDrs6IOEfmASFqFd5MSi9fmu3M=,5,25,male,3,20141220,12/20/2014,0,29,30,180,180,1,20170323,3/23/2017,20170423,4/23/2017,855,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
Hv6nLqikCDDZMwjml/41aqkmsn/aLXWv2zNl+aRZkcU=,5,25,male,3,20150219,2/19/2015,0,29,30,180,180,0,20170319,3/19/2017,20170418,4/18/2017,789,0,3,2,1,2,61,6,15269.488,4
40LyS7pV5buC5JWvbPd4p/M7FcIvmWSueSuEShCeeAQ=,5,25,male,3,20150216,2/16/2015,0,36,30,180,180,1,20170225,2/25/2017,20170422,4/22/2017,796,0,0,0,1,0,8,9,2147.795,5
WYULvpuD4hb8XCWSx76acdVv5LjchHzZ6e+p2dK6WWo=,5,25,male,3,20140820,8/20/2014,0,40,30,149,149,1,20170301,3/1/2017,20170406,4/6/2017,960,0,2,0,0,0,25,25,6329.647,5
M/LS9y4DSnYnyClQtodTqJDWmV2aoNLt0QF9vphD8HM=,5,25,male,3,20120909,9/9/2012,0,39,30,149,149,1,20170228,2/28/2017,20170403,4/3/2017,1667,0,2,0,1,0,2,5,643.802,5
+yYIVwgCt17oG/tAf4J8ebgge2+tMQoETY5iNJZGdvs=,5,25,male,3,20150218,2/18/2015,0,38,30,149,149,0,20170324,3/24/2017,20170423,4/23/2017,795,0,6,2,0,0,11,16,3035.771,4
hG6t7yla5DeYtLhhaEs69fzrXGN8fRSwzIr88/rjxDY=,5,25,male,3,20161004,10/4/2016,1,36,30,180,180,1,20170301,3/1/2017,20170302,3/2/2017,149,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
lP/eWVygNJQKfDnPqw2j0KGBIEBLfVnxmL3C5ZMvrMs=,5,25,male,3,20120628,6/28/2012,0,36,30,180,180,1,20170313,3/13/2017,20170412,4/12/2017,1749,0,4,5,1,2,6,18,2597.26,5
b0c/NRVGSBLbUdMNzkPwWqhYh11sAWb0FCL8GbPQd9o=,5,25,male,3,20120129,1/29/2012,0,39,30,149,149,1,20170331,3/31/2017,20170510,5/10/2017,1928,0,0,0,1,0,51,51,12722.069,5
g7ZQOnzw0Pm+CCv6OzbpBqTCzq5mMh9kk5rsp1Km4jY=,5,25,male,3,20130710,7/10/2013,0,36,30,180,180,1,20170323,3/23/2017,20170422,4/22/2017,1382,0,0,1,1,0,32,23,8828.65,5
3n6ex0n0uqpN8b/VseYUos7xQblh6gd5kNAxm46vLR0=,5,25,male,3,20131214,12/14/2013,0,39,30,149,149,1,20170331,3/31/2017,20170522,5/22/2017,1255,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
DnApz7KivVie8JQQIrUytgzly6wgiOE7jJDvvZB6d7U=,5,25,male,3,20150203,2/3/2015,0,33,30,149,149,1,20170331,3/31/2017,20170430,4/30/2017,817,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
VuaL5eHiNDDE8Td7a7rE8esb5V81M3/olwc3l3SQTh4=,5,25,male,3,20160924,9/24/2016,0,39,30,149,149,1,20170228,2/28/2017,20170426,4/26/2017,214,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
V2OeCqgZVV6tepxicgat9bcnGGL13RWIr4mpE2si/oQ=,5,25,male,3,20120511,5/11/2012,1,32,410,1788,1788,0,20170330,3/30/2017,20180517,5/17/2018,2197,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0
0UghqCpljHrD7iC+jvwBCx/oZt1DF9TlAVjDMZVSgTs=,5,25,male,3,20130403,4/3/2013,1,32,90,298,298,0,20170319,3/19/2017,20170623,6/23/2017,1542,0,10,2,1,0,31,44,8250.685,0
YIXFfS8l6La+3Za9fqlPMtlDn7+Q8QQ7GzkYV9q6Cvk=,5,25,male,3,20150505,5/5/2015,0,39,30,149,149,1,20170228,2/28/2017,20170413,4/13/2017,709,0,1,0,3,0,60,41,15923.324,5
MsIQAqR0jL/tk8DRwlgq8j6XufXd47IXfmYpglQEgFo=,5,25,male,3,20150309,3/9/2015,0,36,30,180,180,1,20170304,3/4/2017,20170403,4/3/2017,756,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
PgDg9pWUL+EM/pe5eX0O/+WViPMWwKa3yk1kCUt6tNs=,5,25,male,3,20121127,11/27/2012,0,39,30,149,149,1,20170228,2/28/2017,20170418,4/18/2017,1603,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
vegI56bgwArK0VTShZ/qtXMr2KGO2L0h3Xl9z65mqbc=,5,25,male,3,20131026,10/26/2013,0,36,30,180,180,0,20170321,3/21/2017,20170420,4/20/2017,1272,0,0,0,0,1,0,1,200.176,4
zRE1s39NCrt1LqVFT7eIbIfJ98LIZ87VZ/Xo8cm/6dc=,5,25,male,3,20120618,6/18/2012,0,36,30,180,180,0,20170318,3/18/2017,20170417,4/17/2017,1764,0,15,4,3,7,58,69,15836.279,4
YO2tgYxNtCZtDuBEi/5JH7C/NjcFyLObZVUBOlovef4=,5,25,male,3,20131013,10/13/2013,0,33,30,149,149,1,20170331,3/31/2017,20170430,4/30/2017,1295,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
n0QDE1H0L79PIQWiPdsR1S31gkQOpPYqTDYxQQ5Eg34=,5,25,male,3,20130225,2/25/2013,0,39,30,149,149,1,20170228,2/28/2017,20170414,4/14/2017,1509,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
IrnqZaP6wkKstuM6QSyEqYd6ge59KiRoRJKrUdzKX38=,5,25,male,3,20121201,12/1/2012,0,37,30,149,149,1,20170324,3/24/2017,20170423,4/23/2017,1604,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
aSGJjUDgyhNePiIkTB1ohZ1By9xUrPmM5ZBjpwG4Rcg=,5,25,male,3,20130313,3/13/2013,0,37,30,149,149,1,20170321,3/21/2017,20170420,4/20/2017,1499,0,0,0,1,0,23,5,6567.296,5
DjMvX9aj/ZCYzLps7k2FT//RSHKuwa93Ju6GgyHAXdE=,5,25,male,3,20160112,1/12/2016,0,39,30,149,149,1,20170331,3/31/2017,20170514,5/14/2017,488,0,2,0,0,1,147,129,37633.076,5
NGESzAO7zPulxj2C/u7BQaderMgQzN+BM/1W2TRwI+Q=,5,25,male,3,20130118,1/18/2013,1,33,30,149,149,1,20170303,3/3/2017,20170306,3/6/2017,1508,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
+qDW5mxEKhrAJp/rSJFgzoYcqJorG0ZYcNWBJYaIPz8=,5,25,male,3,20160119,1/19/2016,0,37,30,149,149,1,20170320,3/20/2017,20170422,4/22/2017,459,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
5kXmhg2/oIvug/2QQtR6VNBkNVi6yzZNUu0Xcue1he0=,5,25,male,3,20150124,1/24/2015,0,40,30,149,149,1,20170324,3/24/2017,20170430,4/30/2017,827,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
3/Q33oGDV5rqI3NX47gbE2RB7gmGE2CmRJBVb5Zf9AQ=,5,25,male,3,20150511,5/11/2015,0,39,30,149,149,1,20170331,3/31/2017,20170516,5/16/2017,736,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
iZhz9IL7SUyxyweuRumLIXdxbvSHNooJYZX9iK5ETfc=,5,25,male,3,20160725,7/25/2016,0,36,30,180,180,0,20170210,2/10/2017,20170411,4/11/2017,260,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4
eNpRU87hBUlk8KQp96jn8a+tNzCN8fTpZL6DWQBWv2I=,5,25,male,3,20140323,3/23/2014,0,39,30,149,149,1,20170331,3/31/2017,20170505,5/5/2017,1139,0,13,2,1,1,31,46,8470.303,5
S/AqqTTx2Y1KPlgw5LHBh7yHeeA7DKdYigVNCO2hYpo=,5,25,male,3,20141206,12/6/2014,0,38,30,149,149,0,20170313,3/13/2017,20170412,4/12/2017,858,0,5,0,1,0,11,17,2539.994,4
nMOcSz/45g6Zfj1zUPd7J3HU7VpurtVZZQMR/C1ZarI=,5,25,male,3,20161020,10/20/2016,0,36,30,180,180,1,20170314,3/14/2017,20170413,4/13/2017,175,0,6,0,2,1,53,3,13583.665,5
n0Y1JuJavm6i1FnLOvHPloYwWydNTB9yoJCM5ZsIBoo=,5,25,male,3,20130111,1/11/2013,0,36,30,180,180,1,20170330,3/30/2017,20170506,5/6/2017,1576,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
S5KWPT3RMcnfAitekO+ToX6RyHRN8YSbBBfjY5it4gk=,5,25,male,3,20120816,8/16/2012,1,39,30,149,149,1,20170305,3/5/2017,20170424,4/24/2017,1712,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
BMM/AVXioEBfj6bVFsUz6x8QQsKa3MUK270+m9gMjlE=,5,25,male,3,20160816,8/16/2016,0,29,30,180,180,1,20170329,3/29/2017,20170429,4/29/2017,256,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
kKGcpFJIctCOrHUaujB1ktKEA/bEfnm4zeL3hKHTBVk=,5,25,male,3,20120612,6/12/2012,0,39,30,149,149,1,20170228,2/28/2017,20170420,4/20/2017,1773,0,1,1,0,1,28,31,7419.807,5
9JIaNq7nxlNwMOephBYMZ/QvwVq+qs47D9/GZFb3sPM=,5,25,male,3,20150326,3/26/2015,0,36,30,180,180,0,20170303,3/3/2017,20170404,4/4/2017,740,0,9,2,0,3,16,26,4925.498,4
g3/uguWZEFhjmHyULjpVcg/GE9RYeqbNukqcRDG1IxM=,5,25,male,3,20120829,8/29/2012,0,39,30,149,149,1,20170331,3/31/2017,20170525,5/25/2017,1730,0,3,0,1,1,24,23,5550.606,5
8sR7R618WQLQSorWAEaiXr6E7/YiydZe8oAzhWxzg9g=,5,25,male,3,20150714,7/14/2015,0,40,30,149,149,1,20170328,3/28/2017,20170427,4/27/2017,653,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
3SLeI+HM6TdZBn8und1VmHh6cKCWMnVHPcHGVVYFLI8=,5,25,male,3,20140818,8/18/2014,1,36,30,180,180,0,20170214,2/14/2017,20170515,5/15/2017,1001,0,13,1,2,0,44,37,10282.733,4
0P12ljd2n2BKrWD6Hqo2JMUPqH3F4jcd+w4Ro0h9ISE=,5,25,male,3,20141006,10/6/2014,0,39,30,149,149,1,20170228,2/28/2017,20170409,4/9/2017,916,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
iuoc7UQ3mpiRD/6+NSiouEpN6BT+hJPJk5YdBLuT0Qk=,5,25,male,3,20150414,4/14/2015,0,38,30,149,149,0,20170309,3/9/2017,20170408,4/8/2017,725,0,3,4,0,0,29,35,7875.21,4
